,State Case,Weather,Light_Type,Clear,"Fog, Smog, Smoke",Weather Not Reported,Rain,Snow,Dark,Dawn/Dusk,Daylight
365,10367,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
366,10368,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
367,10369,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
368,10370,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
369,10371,Clear,Dawn/Dusk,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
370,10372,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
371,10373,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
372,10374,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
373,10375,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
374,10376,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
375,10377,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
376,10378,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
377,10379,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
378,10380,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
379,10381,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
380,10382,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
381,10383,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
382,10384,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
383,10385,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
384,10386,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
385,10387,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
386,10388,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
387,10389,Clear,Dawn/Dusk,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
388,10390,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
389,10391,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
390,10392,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
391,10393,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,10394,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
393,10395,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,10396,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
395,10397,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
396,10398,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
397,10399,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
398,10400,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
399,10401,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
400,10402,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401,10403,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
402,10404,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
403,10405,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
404,10406,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
405,10407,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
406,10408,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
407,10409,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
408,10410,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
409,10411,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
410,10412,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
411,10413,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
412,10414,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
413,10415,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
414,10416,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
415,10417,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
416,10418,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
417,10419,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
418,10420,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
419,10421,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
420,10422,Clear,Daylight,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
422,10424,Rain,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
423,10425,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
424,10426,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
425,10427,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
426,10428,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
427,10429,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
428,10430,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
429,10431,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430,10432,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
431,10433,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
432,10434,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
433,10435,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
434,10436,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
435,10437,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
436,10438,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
437,10439,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
438,10440,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
439,10441,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
440,10442,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
441,10443,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
442,10444,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
443,10445,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
444,10446,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
445,10447,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446,10448,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
447,10449,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
448,10450,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
449,10451,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
450,10452,Clear,Dawn/Dusk,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
451,10453,Clear,Dawn/Dusk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
452,10454,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
453,10455,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
454,10456,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
455,10457,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
456,10458,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
457,10459,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
458,10460,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
459,10461,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
460,10462,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
461,10463,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
463,10465,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
464,10466,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
465,10467,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
466,10468,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
467,10469,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
468,10470,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
469,10471,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
470,10472,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
471,10473,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
472,10474,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
473,10475,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
474,10476,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
475,10477,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
476,10478,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
477,10479,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
478,10480,Clear,Dawn/Dusk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
479,10481,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
480,10482,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
481,10483,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
482,10484,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
483,10485,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
484,10486,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
485,10487,Clear,Dawn/Dusk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
486,10488,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
487,10489,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
488,10490,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
489,10491,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
490,10492,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
491,10493,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
492,10494,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
493,10495,Clear,Dawn/Dusk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
494,10496,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
495,10497,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
496,10498,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
497,10499,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
498,10500,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
499,10501,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
500,10502,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
501,10503,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
502,10504,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
503,10505,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
504,10506,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
505,10507,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
506,10508,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
507,10509,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
508,10510,Clear,Dark,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
509,10511,Clear,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
510,10512,Clear,Daylight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
